date,time,price,change,change(%),amount,volume
2022-09-08,15:50:00,83200,▲ 100,0.12,3,278871
2022-09-08,15:40:00,83200,▲ 100,0.12,9,278868
2022-09-08,15:30:00,83200,▲ 100,0.12,115062,278859
2022-09-08,15:10:00,82900,▼ 200,-0.24,7091,163797
2022-09-08,15:00:00,82900,▼ 200,-0.24,3784,156706
2022-09-08,14:50:00,82800,▼ 300,-0.36,8700,152922
2022-09-08,14:40:00,83100,0,0.0,8342,144222
2022-09-08,14:30:00,82800,▼ 300,-0.36,8271,135880
2022-09-08,14:20:00,82900,▼ 200,-0.24,3578,127609
2022-09-08,14:10:00,82900,▼ 200,-0.24,1436,124031
2022-09-08,14:00:00,82900,▼ 200,-0.24,3638,122595
2022-09-08,13:50:00,82700,▼ 400,-0.48,9763,118957
2022-09-08,13:40:00,82700,▼ 400,-0.48,3487,109194
2022-09-08,13:30:00,82600,▼ 500,-0.6,5744,105707
2022-09-08,13:20:00,82700,▼ 400,-0.48,6100,99963
2022-09-08,13:10:00,82800,▼ 300,-0.36,1391,93863
2022-09-08,13:00:00,82800,▼ 300,-0.36,5916,92472
2022-09-08,12:50:00,82800,▼ 300,-0.36,1775,86556
2022-09-08,12:40:00,82800,▼ 300,-0.36,1476,84781
2022-09-08,12:30:00,82700,▼ 400,-0.48,2477,83305
2022-09-08,13:20:00,82700,▼ 400,-0.48,6100,99963
2022-09-08,13:10:00,82800,▼ 300,-0.36,1391,93863
2022-09-08,13:00:00,82800,▼ 300,-0.36,5916,92472
2022-09-08,12:50:00,82800,▼ 300,-0.36,1775,86556
2022-09-08,12:40:00,82800,▼ 300,-0.36,1476,84781
2022-09-08,12:30:00,82700,▼ 400,-0.48,2477,83305
2022-09-08,12:20:00,82700,▼ 400,-0.48,1031,80828
2022-09-08,12:10:00,82800,▼ 300,-0.36,9429,79797
2022-09-08,12:00:00,82900,▼ 200,-0.24,2120,70368
2022-09-08,11:50:00,82900,▼ 200,-0.24,727,68248
2022-09-08,11:40:00,82800,▼ 300,-0.36,3415,67521
2022-09-08,11:30:00,83000,▼ 100,-0.12,617,64106
2022-09-08,11:20:00,83000,▼ 100,-0.12,5466,63489
2022-09-08,11:10:00,83100,0,0.0,1614,58023
2022-09-08,11:00:00,83100,0,0.0,3504,56409
2022-09-08,10:50:00,82800,▼ 300,-0.36,672,52905
2022-09-08,10:40:00,82900,▼ 200,-0.24,4766,52233
2022-09-08,10:30:00,83100,0,0.0,1631,47467
2022-09-08,10:20:00,83100,0,0.0,339,45836
2022-09-08,10:10:00,83100,0,0.0,3374,45497
2022-09-08,10:00:00,83100,0,0.0,4050,42123
2022-09-08,09:50:00,83200,▲ 100,0.12,3181,38073
2022-09-08,09:40:00,83100,0,0.0,1847,34892
2022-09-08,09:30:00,83000,▼ 100,-0.12,4861,33045
2022-09-08,09:20:00,83100,0,0.0,11533,28184
2022-09-08,09:10:00,83100,0,0.0,3240,16651
2022-09-08,09:00:00,83100,0,0.0,13411,13411
